state,district,disease,no_of_cases,deaths,start_of_outbreak,date_of_reporting,status,action
Kerala,Ernakulam,Dengue,85,00,27-06-22,,"Under
Surveillance","Cases reported from UPHC Kuthapady, Div 71 Kochi
Corporation. Cases presented with fever and bodyache.
Two blood samples were sent to RPH Lab Ernakulam and
both were found positive for Dengue by IgM ELISA.
District RRT investigated the outbreak and fever survey
was done. All of the cases were given symptomatic
treatment. Anti-larval spray and fogging was done. Health
education was given regarding the importance of vector
control measures."
Kerala,Thrissur,Shigella,01,00,01-07-22,,"Under
Surveillance","Case reported from Thrissur Corporation, SC Ollur,
PHC/Block Ollur, District Thrissur. Case presented with
abdominal pain, vomiting and loose stools. One stool
sample was sent to Microbiology department, GMCH
Thrissur and was found positive for Shigella Sonnei
through culture. District RRT investigated the outbreak and
house to house survey was conducted. All cases were given
symptomatic treatment. Health education was given on the
importance of safe drinking water and sanitation."
Kerala,Kollam,Dengue,42,00,16-06-22,,"Under
Surveillance","Cases reported from Sakthikulangara, Sakthikulangara,"
"Madhya
Pradesh",Khargone,"Acute
Diarrheal
Disease",19,00,01-07-2022,,Completed,"PHC Sakthikulangara Kollam Corporation, District Kollam. Cases presented with fever and bodyache. Five blood samples were sent to DPHL, Kollam and two were found positive for Dengue by IgM ELISA. District RRT investigated the outbreak and fever survey was done. All of the cases were given symptomatic treatment. Anti-larval spray and fogging was done. Health education was given regarding the importance of vector control measures. Cases reported from village Bither, PHC Balakwada, Block"
Mizoram,Aizawl,"Visceral
Leishmaniosis",1,0,01-06-2022,,Completed,"Kasrawad, District Khargone. Cases presented with loose stools and vomiting. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water and sanitation. Cases reported from Sihphir village, Aizawl district. Case"
Mizoram,Aizawl,"Acute
Diarrheal
Disease",24,0,22-06-2022,,Completed,"presented with fever, mouth ulcer, fatigue, bodyache and cough. FNAC was done and sent to Civil Hospital. Leishmania donovani bodies were seen. District RRT investigated the outbreak. Health education was given. Cases reported from Thingsulthliah village, Aizawl district."
Odisha,Jharsuguda,"Acute
Diarrheal
Disease",21,1,28-01-2022,,Completed,"Cases presented with loose stools and vomiting after consumption of fermented soyabeans. Samples were sent to Civil Hospital. No pathogenic organism was found. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water and sanitation. Cases reported from Village Kuhamunda, Lakhanpur Block. Cases presented with loose stools, vomiting and abdominal pain. Seven rectal swabs and nine water samples were sent to DPHL, Jharsuguda. Of these, two samples showed presence of E.coli and two samples were found not suitable for potable purpose. The deceased case was a 53 years old female. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water, food hygiene and sanitation."
Tamil Nadu,Thiruvarur,Food Poisoning,12,00,25-06-2022,,Completed,"Cases reported from from Radhanallur Village, Komal
PHC, Thiruvarur Block. Cases presented with vomiting,
abdominal pain, fever, headache and loose stools following
consumption of food in a marriage function. One water
sample was sent to DPHL, Thiruvarur. Water sample was
found suitable for drinking purpose. District RRT
investigated the outbreak and house to house survey was
conducted. All cases were given symptomatic treatment.
Health education was given on the importance of safe
drinking water, food hygiene and sanitation."
Telangana,Hyderabad,"Acute
Diarrheal
Disease",65,00,27-06-22,,"Under
Control","Cases reported from Ghattutswrs, PHC Ghatu Jogulamba
Gadwal, District Hyderabad. Cases presented with loose
stools and abdominal pain. Stool and water samples were
sent to Microbiology lab Mahabubnagar. Result awaited.
District RRT investigated the outbreak and house to house
survey was conducted. All cases were given symptomatic
treatment. Health education was given on the importance
of safe drinking water and sanitation."
Karnataka,Kalaburagi,"Acute
Diarrheal
Disease",13,00,11-07-22,13-07-22,Under Control,"Cases reported from Taluk Chincholi, District
Kalaburagi. Cases presented with vomiting and
loose stools. Five stool samples were sent for lab
analysis. District RRT investigated the outbreak
and house to house survey was conducted. All
cases were given symptomatic treatment. Health
education was given on the importance of safe
drinking water and sanitation."
Karnataka,Uttar Kannada,Leptospirosis,01,01,07-07-22,13-07-22,Under Control,"Case reported from Belekeri Village, Taluk
Ankola, District Uttar Kannada. Case presented
with fever, malaise and headache. One blood
sample was sent to KMC Manipal and tested
positive for Leptospirosis by IgM ELISA. The
deceased case was a 35 years old female. District
RRT investigated the outbreak. Active case search
and mass fever survey was carried out. Health
education was given regarding the importance of
rodent control measures and proper disposal of
wastes."
Kerala,Kannur,Monkey Pox,01,00,14-07-22,14-07-22,"Under
Surveillance","Cases reported from various districts of Kerala –
Kannur, Kollam, Mallapuram and Thrissur. Cases
presented with dysuria, swelling in genital region,
fever, sorethroat, backache, headache, rashes and"
"Madhya
Pradesh",Kollam Malappuram Thrissur Hoshangabad,"Acute
Diarrheal
Disease",01 02 01 13,00 01 00,12-07-2022,14-07-2022,"Under
Surveillance Under Control","lymphadenopathy. Specimens sent for lab
analysis were nasal swab, throat swab, serum,
blister fluid, base and roof of blister and urine to
ICMR-NIV, Pune and were found positive for
Monkey pox by PCR. The deceased case was a 22
years old male. District RRT investigated the
outbreak. Isolation of case was done. Avoidance
of contact with any materials such as bedding
which were in contact with the patient was
emphasized upon. Health education was given on
the importance of good hand hygiene practices. Cases reported from Village Kandrakhadi, Block
Dolaria. Cases presented with vomiting and loose
stools. 10 water samples were sent to PHE.
Results awaited. District RRT investigated the
outbreak and house to house survey was
conducted. All cases were given symptomatic
treatment. Health education was given on the
importance of safe drinking water and sanitation."
"Madhya
Pradesh",Sagar,"Acute
Diarrheal
Disease",60,00,10-07-2022,11-07-2022,Under Control,"Cases reported from Block Banda, District Sagar.
Cases presented with loose stools. District RRT
investigated the outbreak and house to house
survey was conducted. All cases were given
symptomatic treatment. ORS sachets were
distributed. Health education was given on the
importance of safe drinking water and sanitation."
Maharashtra,Chandrapur,Malaria,04,00,11-07-2022,16-07-2022,Under Control,"Cases reported from Pahami Village in Kolsa SC
in Chichpalli PHC, Chandrapur. Cases presented
with fever and bodyache. Four blood samples
were sent to GMC Chandrapur. Three out of four
samples tested positive for Plasmodium
falciparum by Rapid Diagnostic Kit. District RRT
investigated the outbreak. Fever survey and
entomological surveillance in the area along with
fogging was done. Breeding sources were
eliminated. Health education was given regarding
the importance of vector control measures."
Odisha,Bargarh,"Acute
Diarrheal
Disease",05,00,15-07-22,18-07-22,Under Control,"Cases reported from Village Kendugudia, SC"
Tamil Nadu,"Virudhunagar-
Sivakasi","Dengue &
Scrub typhus",09,00,16-07-22,18-07-22,Under Control,"Sulsulia, CHC Bhatli, Block Bhatli, District Bargarh. Two rectal swabs and one water sample was sent for lab analysis. Water sample showed presence of E.coli. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water and sanitation. Cases reported from Village – Sanarpatti,"
Telangana,Nirmal,Food Poisoning,10,00,15-07-22,16-07-22,Under Control,"Subcenter – Sukkiravarpatti. Cases presented with fever and bodyache. Five blood samples were sent to DPHL, Virudhunagar. Of these, three were found positive for Dengue by NS1 antigen and one by IgM ELISA. One sample was found positive for Scrub Typhus by IgM ELISA. District RRT investigated the outbreak. Anti-larval measures and source reduction was done. Indoor and outdoor fogging was done. Health education was given regarding the importance of vector control measures. Cases reported from IIIT Basar, District Nirmal."
Uttar Pradesh,Mathura,"Acute
Diarrheal
Disease",27,00,09-07-2022,14-07-2022,Under Control,"Cases presented with loose stools, vomiting and abdominal pain. Water samples were sent to RIMS, Adilabad. Result awaited. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and sanitation. Cases reported from village Parkham, Sub district-Farah, Cases presented with loose stools, vomiting and abdominal pain after consumption of fruit juice in a wedding ceremony in the village. District RRT investigated the outbreak. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water and sanitation."
Uttar Pradesh,Pratapgarh,Food Poisoning,48,00,15-07-22,15-07-22,Under Control,"Cases reported from Village Takiya Barista, PHC"
Uttarakhand,"Udhamsingh
Nagar","Acute
Diarrheal
Disease",39,00,15-07-22,17-07-22,"Under
Surveillance","Tejrarh, Block Sandwa Chandrika, District Pratapgarh. Cases presented with loose stools, vomiting and abdominal pain. Two food samples were sent for lab analysis. Result awaited. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and sanitation. Cases reported from Village Pipaliya 01 and Sanjay Nagar, Block Gadarpur, District US Nagar. Cases presented with loose stools and abdominal pain. Six water samples were collected and sent for lab analysis to GMC, Haldwani. Result awaited. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water and sanitation."
Maharashtra,Pune,"Dengue and
Chikungunya",06,00,28-06-22,,"Under
Control","Cases reported from Malegan BK village under Malegaon
sub center, Malegaon PHC. Cases presented with fever,
bodyache and headache. Six blood samples were sent to
NIV, Pune. Of these, four samples were found positive for
Dengue and one for Chikungunya by IgM ELISA. District
RRT investigated the outbreak. Larva and fever survey was
conducted. Outdoor fogging in the village was done. Health
education was given regarding the importance of vector
control measures."
Odisha,Angul,"Acute
Diarrheal
Disease",85,00,02-05-22,,"Under
Control","Cases reported from Village Bajapur, Madhupur Block.
Cases presented with loose stools and abdominal pain.
District RRT investigated the outbreak and house to house
survey was conducted. All cases were given symptomatic
treatment. ORS sachets were distributed. Health education
was given on the importance of safe drinking water and
sanitation."
Bihar,"Pashchim
Champaran","Food
Poisoning",14,0,19-07-22,19-07-22,Under Control,"Cases reported from APHC Bhairoganj, Sub"
Chhattisgarh,Janjgir Champa,"Acute
Diarrheal
Disease",22,0,16-07-22,20-07-22,Under Control,"District Bagha, District Pashchim Champaran. Cases presented with vomiting and loose stools 30 minutes after consumption of locally cooked food - Halwa in village. District RRT investigated the outbreak. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water, food hygiene and sanitation. Cases reported from Village Madhuwa, Sub"
Karnataka,Chamarajanagar,"Suspected
Food
Poisoning",12,00,19-07-22,20-07-22,Under Control,"district Akaltara, District Janjgir-Champa. Cases presented with loose stools and abdominal pain. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets were distributed. Super chlorination of water sources was done. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Arepalya Village, Madhuveenahalli PHC, Kollegal Taluk. District Chamarajanagar. Cases presented with loose stools and abdominal pain. Three stool samples and four water samples were sent to DPHL Chamrajnagar. No growth was found after 24 hours of incubation and all four water samples were found suitable for potable purpose. District RRT investigated the outbreak. Health education was given on the importance of personal hygiene and intake of safe drinking water with special emphasis on hygiene of food handlers and food handling techniques."
Karnataka,Chitradurga,"Food
Poisoning",58,00,21-07-22,21-07-22,Under Control,"Cases reported from Taluk Chitradurga,"
Karnataka,Gadag,Chikungunya,21,00,19-07-22,21-07-22,Under Control,"District Chitradurga. Cases presented with vomiting and abdominal pain. Four water samples were sent to DPHL, Chitradurga. Out of these, two water samples were found unfit for drinking purpose. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water, food hygiene and sanitation. Cases reported from Taluk Shirahatti, District"
Karnataka,Kalaburagi,"Acute
Diarrheal
Disease",33,00,16-07-22,18-07-22,Under Control,"Gadag. Cases presented with fever and joint pain. Five blood samples were sent for lab analysis to DPHL, Gadag. Of these, three were found positive for Chikungunya by IgM ELISA. District RRT investigated the outbreak. Survey of the area was done. Fogging was done. Breeding sources were eliminated. Health education was given regarding the importance of vector control measures. Cases reported from Gopichand Tanda, Belamgi PHC, Taluk Aland, District Kalaburagi. Cases presented with loose stools and abdominal pain. Three stool samples and 10 water samples were sent to DPHL, Kalburgi. All three stool samples showed no growth of any Enteropathogenic organisms. Out of 10, three water samples were found not suitable for potable purpose. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water."
Karnataka,Uttara Kannada,"Food
Poisoning",21,00,18-07-22,19-07-22,Under Control,"Cases reported from Haliyal Village, Taluk"
"Madhya
Pradesh",Sagar,"Fever with
Rash",5,0,19-07-22,19-07-22,Under Control,"Haliyal, District Uttara Kannada. Cases presented with vomiting after consuming dinner in the hostel. Four water samples were sent to Haliyal Taluka Hospital and all were found suitable for potable purpose. District RRT investigated the outbreak. Health education was given on the importance of personal hygiene and intake of safe drinking water with special emphasis on hygiene of food handlers and food handling techniques. Cases reported from Kesli Block, Village"
"Madhya
Pradesh",Sagar,"Acute
Diarrheal
Disease",23,0,18-07-22,18-07-22,Under Control,"Angori, District Sagar. Cases presented with fever with rashes. Three blood samples were collected & were sent to ICMR Jabalpur. All of them were found negative for Measles. District RRT investigated the outbreak. Cases were isolated. Frequent changes of bedding and personal belongings, adequate diet and plenty of fluids were emphasized upon. Vitamin A Prophylaxis was given. Health education was imparted regarding importance of personal hygiene. Cases reported from village – Talpura, PHC –"
"Madhya
Pradesh",Sehore,"Acute
Diarrheal
Disease",15,0,20-07-22,20-07-22,Under Control,"Shahganj, Block- Budni. Cases presented with vomiting and loose stools. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets and ORS sachets were distributed. Super chlorination of water sources was done. Health education was given on the importance of personal hygiene and intake of safe drinking water and sanitation. Cases reported from CHC Budhni, PHC Sahaganj, District Sehore. Cases presented with vomiting and loose stools. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Super chlorination of water sources was done. Health education was given on the importance of personal hygiene, intake of safe drinking water and sanitation."
Odisha,Bargarh,"Acute
Diarrheal
Disease",14,00,20-07-22,22-07-22,Under Control,"Cases reported from Village Sulsulia, SC"
Odisha,Nabarangpur,"Acute
Diarrheal
Disease",8,00,15-07-22,21-07-22,Under Control,"Sulsulia, CHC Bhatli, Block Bhatli, District Bargarh. Cases presented with abdominal pain and loose stools. One water and two rectal swab samples were sent to DPHL, Bargarh. Result awaited. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets and ORS sachets were distributed. Super chlorination of water sources was done. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Village Dalabeda, CHC"
Odisha,Mayurbhanj,"Acute
Diarrheal
Disease",20,00,16-07-22,20-047-22,Under Control,"Chandahandi, District Nabarangpur. Cases presented with abdominal pain and loose stools. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from SC Chitadihi Dahikuti,"
Punjab,Mansa,"Food
Poisoning",13,00,18-07-22,18-07-22,Under Control,"CHC Under Betnoti, District Mayurbhanj. Cases presented with abdominal pain and loose stools. Three rectal swabs and four water samples were sent for lab analysis. Result awaited. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets were distributed. Super chlorination of water sources was done. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from village Bajewala, District Mansa. Cases presented with abdominal pain, dizziness, loose stools after they consumed food at Gurudwara Sahib. District RRT investigated the outbreak. Health education was given on the importance of personal hygiene and intake of safe drinking water with special emphasis on hygiene of food handlers and food handling techniques."
Tamil Nadu,Kanyakumari,"Food
Poisoning",25,00,21-07-22,22-07-22,Under Control,Cases reported from Village Govt Kavimani
Tamil Nadu,Madurai,"Suspected
Measles",06,01,21-07-22,21-07-22,Under Control,"Desiya Vinaya Pillai Girls School, HSC Natrajapuram, PHC UPHC Vadiveeswaram, Block Nagerkoli, District Kanyakumari. Cases presented with abdominal pain, dizziness, loose stools. Three water samples were sent to DPHL Kanyakumari. Result awaited. District RRT investigated the outbreak. Health education was given on the importance of personal hygiene and intake of safe drinking water with special emphasis on hygiene of food handlers and food handling techniques. Cases reported from Village Vadukapatti, HSC"
"Uttar
Pradesh",Mirzapur,"Acute
Diarrheal
Disease",26,1,17-07-2022,18-07-2022,Under Control,"Kulamangalam, PHC Kulamangalam, Block Madurai West. Three blood samples were sent to Department of Virology, King Institute of Preventive Medicine and Research. Result awaited. The deceased case was an 8 months old female. District RRT investigated the outbreak. Cases were isolated. Frequent changes of bedding and personal belongings, adequate diet and plenty of fluids were emphasized upon. Vitamin A Prophylaxis was given. Health education was imparted regarding importance of immunisation. Cases reported from village Kolha, Block Halia, Subdistrict Lalganj, District Mirzapur. Cases presented with vomiting and loose stools. Four stool samples were sent to Regional Lab Swasthya Bhawan, Lucknow and none of the samples showed presence of any enteropathogenic organism. District RRT investigated the outbreak. House to house active case finding was done. A 17 year female died due to illness. Halogen tablets and ORS sachets were distributed. Super chlorination of water sources was done. Health education was given on the importance of personal hygiene and intake of safe drinking water."
"Madhya
Pradesh",Umaria,"Acute
Diarrheal
Disease",07,01,03-07-22,,"Under
Control","Cases reported from Village Post Khaloundh, Block
Manpur, District Umaria. Cases presented with vomiting
and loose stools. Two stool samples were sent for lab
analysis and were found negative for enteropathogenic
organisms. One water sample are collected and sent to
PHE department and was found suitable for potable
purpose. The deceased case was a 35 years old female.
District RRT investigated the outbreak. Halogen tablets
and ORS sachets were distributed. Super chlorination of
water sources was done. Health education was given on the
importance of personal hygiene, intake of safe drinking
water and sanitation."
Telangana,Nirmal,Food Poisoning,106,00,25-08-21,,"Under
Control","Cases reported from PHC Basar, District Nirmal. Cases
presented with vomiting and loose stools after consumption
of egg fried rice in a gathering. District RRT investigated
the outbreak. Health education was given on the
importance of personal hygiene and intake of safe drinking
water with special emphasis on hygiene of food handlers
and food handling techniques."
Chhattisgarh,Baloda Bazar,"Acute
Diarrheal
Disease",31,00,22-07-22,26-07-22,Under Control,"Cases reported from- PHC Pawni, District
Baloda Bazar. Cases presented with loose
stools. District RRT investigated the outbreak.
House to house active case finding was done.
Halogen tablets and ORS sachets were
distributed. Health education was given on the
importance of personal hygiene and intake of
safe drinking water."
Chhattisgarh,Mahasamund,"Acute
Diarrheal
Disease",20,00,26-07-22,28-07-22,Under Control,"Cases reported from Village-Bijemal, Sub-
Center-Savitripur, PHC Pirda, CHC Pithora,
District Mahasamund. Cases presented with
loose stools. Two stool samples were sent to
Department of Microbiology, J.N.M Medical
College, Raipur. No Enteropathogenic
organisms were found. District RRT
investigated the outbreak. Halogen tablets and
ORS sachets were distributed. Health education
was given on the importance of personal
hygiene and intake of safe drinking water."
Chhattisgarh,Mahasamund,"Acute
Diarrheal
Disease",29,00,25-07-22,25-07-22,Under Control,Cases reported from Village Village-Konda
Chhattisgarh,Raigarh,"Acute
Diarrheal
Disease",49,00,26-07-22,27-07-22,Under Control,"Kante, Sub-Center-Sagundhap, PHC Sakara, CHC –Pithora District Mahasamund. Cases presented with loose stools. Two stool samples were sent to Department of Microbiology, Pt.J.N.M Medical College, Raipur. No Enteropathogenic organism was found. Three water samples were sent for lab analysis and E.Coli, Klebsiella species and Pseudomonas species were found. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from CHC Sarangarh, District"
Jharkhand,East Singhbum,Chickenpox,22,00,23-07-22,25-07-22,Under Control,"Raigarh. Cases presented with loose stools. Six stool samples were sent to Medical college, Raigarh. No Enteropathogenic organism was found. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Village Goglo, HSC- Ramasholi, CHC Dhalbhumgarh. Cases presented with fever with rashes. Six blood samples were sent for lab analysis and all of them were found positive for Varicella Zoster Virus by IgM ELISA. District RRT investigated the outbreak. Cases were isolated. Frequent changes of bedding and personal belongings, adequate diet and plenty of fluids were emphasized upon. Vitamin A Prophylaxis was given. Health education was imparted regarding importance of personal hygiene."
Karnataka,Ballari,"Acute
Diarrheal
Disease",44,01,23-07-22,25-07-22,Under Control,"Cases reported from Gonal Village, SRR Pura"
Karnataka,Chitradunga,"Acute
Diarrheal
Disease",29,00,29-07-22,29-07-22,Under Control,"PHC, Taluk Kampli, District Ballari. Cases presented with vomiting and loose stools. 10 water and four stool samples were sent for lab analysis to DPHL, Ballari. Of these, five water samples were found not suitable for potable purpose and all the stools samples showed no growth of Enteropathogenic organism. The deceased case was a 11 years old female. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene, hand washing practices and intake of safe drinking water. Cases reported from Holalkere Moraji School,"
Karnataka,Mysuru,"Pyrexia of
Unknown
Origin",60,00,29-07-22,30-07-22,Under Control,"Kanive village, Taluk Holalkere, District Chitradurga. Cases presented with vomiting and loose stools. Two water and one vomitus sample was sent to DPHL, Chitradurga. Water sample was found unfit for drinking and no organism was isolated in the vomitus sample. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene, hand washing practices and intake of safe drinking water. Cases reported from Moraji Desai Residential School, Doddakanya, PHC Kadakola, Taluk Mysuru, District Mysuru. Cases presented with mild fever. 17 blood samples and five water samples were sent to DSL, Mysore. No organisms were isolated from the blood samples and all the water samples were found suitable for potable purpose. District RRT investigated the outbreak. Temporary fever clinics were established. House to house case search was done. Vector borne measures were taken. Health education was given."
"Madhya
Pradesh",Damoh,"Acute
Diarrheal
Disease",56,00,27-07-22,28-07-22,Under Control,Cases reported from Village Chorai (sector
"Madhya
Pradesh",Shivpuri,"Acute
Diarrheal
Disease",14,00,28-07-22,29-07-22,Under Control,"Singranpur), District Damoh. Cases presented with fever, vomiting and loose stools. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from village Sarvura, SHC"
Maharashtra,Washim,Cholera,02,00,26-07-22,28-07-22,Under Control,"Ejwara, Block CHC Badarwas. Cases presented with fever, vomiting and loose stools. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Village Manoli, SC"
Mizoram,Serchhip,"Food
Poisoning",26,00,28-07-22,28-07-22,Under Control,"Asegaon PHC Kasola. Cases presented with loose stools. Four rectal swab samples were sent to DPHL, Washim and one sample was found positive for Vibrio cholera by culture. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Kanan Venh locality, Thenzawl town. Cases presented with vomiting, loose stools and abdominal pain after consumption of fermented soyabean. Soyabean samples (both raw and fermented) were sent to Mizoram Food Testing Laboratory, Zemabawk, Aizawl. Samples were found positive for Salmonella, Proteus species, Providencia species and Staphylococcus aureus. District RRT investigated the outbreak. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water, food hygiene and sanitation."
Odisha,Cuttack,"Acute
Diarrheal
Disease",12,00,27-07-22,27-07-22,Under Control,"Cases reported from Village Gopamathura, SC"
Odisha,Balasore,"Food
Poisoning",12,00,31-07-22,01-08-22,Under Control,"Sankhamari, CHC Badamba, Block Badamba, District Cuttack. Cases presented with vomiting, loose stools and abdominal pain. District RRT investigated the outbreak. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water, food hygiene and sanitation. Cases reported from Village Daruha, SC"
Odisha,Koraput,"Acute
Diarrheal
Disease",08,00,28-07-22,31-07-22,"Under
Surveillance","Katisahi, CHC Jaleswarpur, Block Bhograi, District Balasore. Cases presented with vomiting, loose stools and abdominal pain. Five rectal swabs and six water samples were collected and sent to DPHL, Balasore. None of the rectal swab samples showed Enteropathogenic organisms. Two water samples showed presence of Kleibsiella species and one water sample showed presence of Citrobacter species. District RRT investigated the outbreak. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water, food hygiene and sanitation. Cases reported from Village Tankua, SC Rgngiguda, Block Rabanaguda, District Koraput. Cases presented with loose stools and abdominal pain. Three rectal and two water samples were sent to DPHL, Koraput. No Enteropathogenic organisms were found. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water."
Odisha,Nuapada,Cholera,35,00,25-07-22,26-07-22,"Under
Surveillance","Cases reported from Village Jatgarh, GP"
Odisha,Subarnapur,"Acute
Diarrheal
Disease",13,00,23-07-22,26-07-22,Under Control,"Jatgarh, CHC Komna. Cases presented with loose stools and abdominal pain. 16 rectal swabs and six water samples were collected and sent to RMRC, Bhubaneshwar. Of these, 10 rectal swab samples were found positive for Vibrio cholera and four water samples were found not suitable for potable purpose. The deceased case was a 45 years old female. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from PHC Digsira, CHC"
Odisha,Subarnapur,"Acute
Diarrheal
Disease",51,01,22-07-22,26-07-22,Under Control,"Dunguripalli, District Subarnapur. Cases presented with loose stools and abdominal pain. Four water samples were collected and sent to DPHL, Subarnapur and all were found not suitable for potable purpose. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Village Suryamunda, SC Naktikana, CHC Tarva, CHC Tarva, District Subarnapur. Cases presented with loose stools and abdominal pain. Two rectal swabs and 10 water samples were collected and sent to DPHL, Subarnapur. All the rectal swabs showed no Enteropathogenic organisms and all the water samples were found not suitable for potable purpose. The deceased case was a 35 years old. District RRT investigated the outbreak. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water."
Tamil Nadu,Nagapatinam,"Food
Poisoning",24,00,28-07-22,02-08-22,Under Control,"Cases reported from Village Urban, HSC"
"Uttar
Pradesh",Fatehpur,Dengue,09,00,28-07-22,28-07-22,Under Control,"Vedaraniyam, PHC Urpan-Vedaraniyam, Block Vedaraniyam, District Nagapatinam. Cases presented with vomiting and loose stools after consumption of wheat porridge. One food sample was sent to DPHL, Nagapattinam and showed no Enteropathogenic organism. District RRT investigated the outbreak. All cases were given symptomatic treatment. ORS sachets were distributed. Health education was given on the importance of safe drinking water, food hygiene, hand washing and sanitation. Cases reported from Village Mugariyapur, PS-"
"Uttar
Pradesh",Kaushambi,"Acute
Diarrheal
Disease",12,00,28-07-22,28-07-22,Under Control,"Khaga, Block-Vijaipur. Cases presented with fever, headache, generalized body ache and rashes. Nine blood samples were sent to KGMU, Lucknow. Of these, one was found positive for Dengue by IgM ELISA. District RRT investigated the outbreak. Fever survey of the area was done. Fogging and spraying was done. Breeding sources were eliminated. Health education was given regarding the importance of vector control measures. Cases reported from village Jathi, CHC kanaili, Subdistrict Manjhanpur, District Kaushambi. Cases presented with loose stools and abdominal pain. District RRT investigated the outbreak. Halogen tablets, ORS sachets and zinc tablets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water."
Chhattisgarh,Mahasamund,Malaria,09,01,20-07-22,,"Under
Control","Cases reported from Village Ramsagar, Sub-Center-Raitum,
PHC-Patewa, CHC –Tumgaon District Mahasamund. Cases
presented with fever and bodyache. 80 blood samples were
sent to PHC Patewa and nine were found positive for
Plasmodium falciparum by RDT. The deceased case was a
62 years old female. District RRT investigated the outbreak.
Survey of the area was done. Fogging and spraying was
done. Breeding sources were eliminated. Local malaria
screening centre was established. Health education was
given regarding the importance of vector control measures."
Jharkhand,Jamtara,Chickenpox,06,00,20-07-22,,"Under
Control","Cases reported from Tetuliyatar, HSC Madnadih,
Narayanpur, District Jamtara. Cases presented with fever
and vesicular rashes. Six blood samples were sent to RIMS,
Ranchi and all of them were found positive for Varicella
Zoster Virus by IgM ELISA. District RRT investigated the
outbreak. Cases were isolated. Frequent changes of bedding
and personal belongings, adequate diet and plenty of fluids
were emphasized upon. Vitamin A Prophylaxis was given.
Health education was imparted regarding importance of
personal hygiene."
